,country,province,age,sex,RecoveryRate,Hospitalizations,NonHospitalizations,deceased
603,Mexico,Ciudad de Mexico,47.60350154479918,0.553038105046344,0.0,0.0,0.25,0.0
604,Mexico,Coahuila,42.715039577836414,0.5303430079155673,0.0,0.0,0.25,0.0
605,Mexico,Colima,49.03125,0.625,0.0,0.0,0.25,0.0
606,Mexico,Durango,53.31818181818182,0.5606060606060606,0.0,0.0,0.25,0.0
607,Mexico,Estado de Mexico,46.98088235294118,0.513235294117647,0.0,0.0,0.25,0.0
608,Mexico,Guanajuato,44.554794520547944,0.4452054794520548,0.0,0.0,0.25,0.0
609,Mexico,Guerero,53.0,0.6666666666666666,0.0,0.0,0.25,0.0
610,Mexico,Guerrero,48.21111111111111,0.6055555555555555,0.0,0.0,0.25,0.0
611,Mexico,Hidalgo,45.103092783505154,0.5979381443298969,0.0,0.0,0.25,0.0
612,Mexico,JAlisco,58.0,0.0,0.0,0.0,0.25,0.0
613,Mexico,Jalisco,46.02439024390244,0.5390243902439025,0.0,0.0,0.25,0.0
614,Mexico,Michoacan,51.60115606936416,0.5780346820809249,0.0,0.0,0.25,0.0
615,Mexico,Morelos,48.203007518796994,0.5112781954887218,0.0,0.0,0.25,0.0
616,Mexico,Nayarit,53.41463414634146,0.34146341463414637,0.0,0.0,0.25,0.0
617,Mexico,Nuevo Leon,45.44,0.64,0.0,0.0,0.25,0.0
618,Mexico,Nuevo leon,44.0,1.0,0.0,0.0,0.25,0.0
619,Mexico,Oaxaca,44.35443037974684,0.45569620253164556,0.0,0.0,0.25,0.0
620,Mexico,Puebla,48.49904397705545,0.5353728489483748,0.0,0.0,0.25,0.0
621,Mexico,Queretaro,44.53809523809524,0.5523809523809524,0.0,0.0,0.25,0.0
622,Mexico,Quintana Roo,42.59649122807018,0.5839598997493735,0.0,0.0,0.25,0.0
623,Mexico,San Luis Potosi,39.64835164835165,0.521978021978022,0.0,0.0,0.25,0.0
624,Mexico,Sinaloa,51.984375,0.53125,0.0,0.0,0.25,0.0
625,Mexico,Sonora,46.77040816326531,0.4744897959183674,0.0,0.0,0.25,0.0
626,Mexico,Tabasco,46.657824933687,0.4588859416445623,0.0,0.0,0.25,0.0
627,Mexico,Tamaulipas,43.96296296296296,0.5802469135802469,0.0,0.0,0.25,0.0
628,Mexico,Tlaxcala,37.92307692307692,0.49572649572649574,0.0,0.0,0.25,0.0
629,Mexico,VEracruz,27.0,0.3333333333333333,0.0,0.0,0.25,0.0
630,Mexico,Veracruz,46.1353711790393,0.43231441048034935,0.0,0.0,0.25,0.0
631,Mexico,Yucatan,45.34121621621622,0.5067567567567568,0.0,0.0,0.25,0.0
632,Mexico,Zacatecas,49.892857142857146,0.6428571428571429,0.0,0.0,0.25,0.0
633,Mexico,estado de Mexico,47.0,0.0,0.0,0.0,0.25,0.0
634,Netherlands,Drenthe,41.77272727272727,0.5454545454545454,0.0,0.0,0.25,0.0
635,Netherlands,Flevoland,48.53846153846154,0.46153846153846156,0.0,0.0,0.25,0.0
636,Netherlands,Friesland,39.48,0.72,0.0,0.0,0.25,0.0
637,Netherlands,Gelderland,47.760330578512395,0.5041322314049587,0.0,0.0,0.25,0.0
638,Netherlands,Groningen,42.24,0.68,0.0,0.0,0.25,0.0
639,Netherlands,Limburg,46.67032967032967,0.43956043956043955,0.0,0.0,0.25,0.0
640,Netherlands,Noord-Brabant,43.36,0.56,0.0,0.0,0.25,0.0
641,Netherlands,Noord-Holland,45.77777777777778,0.6111111111111112,0.0,0.0,0.25,0.0
642,Netherlands,North Brabant,44.156028368794324,0.6028368794326241,0.0,0.0,0.25,0.0
643,Netherlands,North Holland,45.01030927835052,0.5051546391752577,0.0,0.0,0.25,0.0
644,Netherlands,Overijssel,44.833333333333336,0.5666666666666667,0.0,0.0,0.25,0.0
645,Netherlands,South Holland,44.675925925925924,0.6018518518518519,0.0,0.0,0.25,0.0
646,Netherlands,Utrecht,45.029411764705884,0.5588235294117647,0.0,0.0,0.25,0.0
647,Netherlands,Zeeland,52.43333333333333,0.43333333333333335,0.0,0.0,0.25,0.0
648,Netherlands,Zuid-Holland,35.95238095238095,0.7142857142857143,0.0,0.0,0.25,0.0
649,Niger,Niamey Capital District,52.111111111111114,0.5555555555555556,0.19444444444444445,0.0,0.041666666666666664,0.013888888888888888
650,Nigeria,Abia,67.0,0.0,0.0,0.0,0.25,0.0
651,Nigeria,Abuja,50.19230769230769,0.5384615384615384,0.0,0.14423076923076922,0.10576923076923077,0.0
652,Nigeria,Adamawa,58.0,0.3333333333333333,0.0,0.0,0.25,0.0
653,Nigeria,Akwa Ibom,46.25,0.5,0.0,0.1875,0.0625,0.0
654,Nigeria,Anambra,67.0,0.0,0.0,0.25,0.0,0.0
655,Nigeria,Bauchi,43.77777777777778,0.5555555555555556,0.0,0.05555555555555555,0.19444444444444445,0.0
656,Nigeria,Bayelsa,65.0,0.5,0.0,0.0,0.25,0.0
657,Nigeria,Benue,67.0,0.0,0.0,0.0,0.25,0.0
658,Nigeria,Borno,47.0,0.5,0.0,0.0,0.25,0.0
659,Nigeria,Delta,46.142857142857146,0.42857142857142855,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571
660,Nigeria,Ebonyi,35.75,0.75,0.0,0.0,0.25,0.0
661,Nigeria,Edo,35.4,0.8,0.0,0.1375,0.1125,0.0
662,Nigeria,Ekiti,42.0,0.8,0.0,0.0,0.25,0.0
663,Nigeria,Enugu,58.0,0.0,0.0,0.0,0.25,0.0
664,Nigeria,Federal Capital Territory,45.0,1.0,0.0,0.0,0.25,0.0
665,Nigeria,Gombe,41.083333333333336,0.5833333333333334,0.0,0.0,0.25,0.0
666,Nigeria,Imo,43.333333333333336,0.6666666666666666,0.0,0.0,0.25,0.0
667,Nigeria,Jigawa,67.0,0.0,0.0,0.0,0.25,0.0
668,Nigeria,Kaduna,54.5,0.2,0.0,0.075,0.175,0.0
669,Nigeria,Kano,46.88,0.4,0.0,0.16,0.09,0.0
670,Nigeria,Kastina,58.0,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0
671,Nigeria,Katsina,48.36363636363637,0.2727272727272727,0.0,0.11363636363636363,0.13636363636363635,0.0
672,Nigeria,Kebbi,65.0,0.25,0.0,0.0,0.25,0.0
673,Nigeria,Kwara,39.22222222222222,0.6666666666666666,0.0,0.1111111111111111,0.1388888888888889,0.0
674,Nigeria,Lagos,43.84864864864865,0.572972972972973,0.0,0.20675675675675675,0.043243243243243246,0.0
675,Nigeria,Nasarawa,49.25,0.5,0.0,0.0,0.25,0.0
676,Nigeria,Niger,46.714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.17857142857142858,0.0
677,Nigeria,Ogun,44.785714285714285,0.6428571428571429,0.0,0.03571428571428571,0.21428571428571427,0.0
678,Nigeria,Ondo,30.285714285714285,1.0,0.0,0.10714285714285714,0.14285714285714285,0.0
679,Nigeria,Osun,42.666666666666664,0.6,0.0,0.13333333333333333,0.11666666666666667,0.0
680,Nigeria,Oyo,39.8,0.6666666666666666,0.0,0.03333333333333333,0.21666666666666667,0.0
681,Nigeria,Plateau,41.0,0.6,0.0,0.0,0.25,0.0
682,Nigeria,Rivers,34.142857142857146,0.8571428571428571,0.0,0.03571428571428571,0.21428571428571427,0.0
683,Nigeria,Sokoto,53.111111111111114,0.3333333333333333,0.0,0.0,0.25,0.0
684,Nigeria,Taraba,40.0,1.0,0.0,0.0,0.25,0.0
685,Nigeria,Yobe,53.5,0.0,0.0,0.0,0.25,0.0
686,Nigeria,Zamfara,41.857142857142854,0.2857142857142857,0.0,0.0,0.25,0.0
687,Norway,Agder,78.5,0.0,0.0,0.0,0.25,0.0
688,Norway,Innlandet,53.5,0.5,0.0,0.0,0.25,0.0
689,Norway,More og Romsdal,40.0,1.0,0.0,0.0,0.25,0.0
690,Norway,Oslo,45.0,0.5,0.0,0.0,0.25,0.0
691,Norway,Rogaland,23.0,1.0,0.0,0.0,0.25,0.0
692,Norway,Troms og Finnmark,43.333333333333336,0.6666666666666666,0.0,0.0,0.25,0.0
693,Norway,Trondelag,67.0,0.0,0.0,0.0,0.25,0.0
694,Norway,Vestfold og Telemark,47.333333333333336,0.3333333333333333,0.0,0.0,0.25,0.0
695,Norway,Vestland,15.5,1.0,0.0,0.0,0.25,0.0
696,Norway,Viken,23.0,1.0,0.0,0.0,0.25,0.0
697,Pakistan,Gilgit-Baltistan,26.5,0.5,0.0,0.0,0.25,0.0
698,Pakistan,Sindh,45.5,1.0,0.0,0.0,0.25,0.0
699,Paraguay,Alto Parana,30.895424836601308,0.7124183006535948,0.0,0.006535947712418301,0.2434640522875817,0.0
700,Paraguay,Amambay,37.76190476190476,0.5714285714285714,0.0,0.09523809523809523,0.15476190476190477,0.0
701,Paraguay,Asuncion,33.73873873873874,0.5585585585585585,0.0,0.0,0.25,0.0
702,Paraguay,Boqueron,21.0,0.0,0.0,0.0,0.25,0.0
703,Paraguay,Caaguazu,24.53939393939394,0.703030303030303,0.0,0.007575757575757576,0.24242424242424243,0.0
704,Paraguay,Caazapa,22.041666666666668,0.8333333333333334,0.0,0.010416666666666666,0.23958333333333334,0.0
705,Paraguay,Canindeyu,19.476190476190474,0.9047619047619048,0.0,0.03571428571428571,0.21428571428571427,0.0
706,Paraguay,Central,36.659176029962545,0.6067415730337079,0.0,0.08801498127340825,0.16198501872659177,0.0
707,Paraguay,Concepcion,31.6,0.8,0.0,0.0,0.25,0.0
708,Paraguay,Cordillera,32.05,0.85,0.0,0.0125,0.2375,0.0
709,Paraguay,Guaira,29.6,0.6666666666666666,0.0,0.03333333333333333,0.21666666666666667,0.0
710,Paraguay,Itapua,25.62962962962963,0.7037037037037037,0.0,0.018518518518518517,0.23148148148148148,0.0
711,Paraguay,Misiones,28.25,0.5,0.0,0.0,0.25,0.0
712,Paraguay,Paraguari,33.507936507936506,0.49206349206349204,0.0,0.007936507936507936,0.24206349206349206,0.0
713,Paraguay,Pte Hayes,46.0,0.0,0.0,0.0,0.25,0.0
714,Paraguay,San Pedro,27.77777777777778,0.6666666666666666,0.0,0.013888888888888888,0.2361111111111111,0.0
715,Paraguay,Ñeembucu,40.0,1.0,0.0,0.25,0.0,0.0
716,Paraguay,ñeembucu,30.0,1.0,0.0,0.0,0.25,0.0
717,Peru,ABANCAY,43.40625,0.4583333333333333,0.0,0.0,0.25,0.0
718,Peru,ACOMAYO,31.444444444444443,0.3333333333333333,0.0,0.0,0.25,0.0
719,Peru,AIJA,48.5,0.25,0.0,0.0,0.25,0.0
720,Peru,ANGARAES,22.714285714285715,0.6904761904761905,0.0,0.0,0.25,0.0
721,Peru,ANTA,29.516129032258064,0.5806451612903226,0.0,0.0,0.25,0.0
722,Peru,ANTABAMBA,35.333333333333336,0.6666666666666666,0.0,0.0,0.25,0.0
723,Peru,ANTONIO RAIMONDI,60.0,1.0,0.0,0.0,0.25,0.0
724,Peru,ATALAYA,9.0,1.0,0.0,0.0,0.25,0.0
725,Peru,AYABACA,40.3235294117647,0.7058823529411765,0.0,0.0,0.25,0.0
726,Peru,AYMARAES,50.8,0.2,0.0,0.0,0.25,0.0
727,Peru,AZANGARO,34.625,0.625,0.0,0.0,0.25,0.0
728,Peru,Acobamba,31.397727272727273,0.4772727272727273,0.0,0.0,0.25,0.0
729,Peru,Alto Amazonas,40.59518072289157,0.5445783132530121,0.0,0.0,0.25,0.0
730,Peru,Ambo,46.3125,0.6875,0.0,0.0,0.25,0.0
731,Peru,Andahuaylas,40.21739130434783,0.45652173913043476,0.0,0.0,0.25,0.0
732,Peru,Arequipa,42.611278519156265,0.6375376668101593,0.0,0.0,0.25,0.0
733,Peru,Ascope,43.51700680272109,0.7142857142857143,0.0,0.0,0.25,0.0
734,Peru,Asuncion,36.0,0.5,0.0,0.0,0.25,0.0
735,Peru,BOLOGNESI,34.833333333333336,0.8333333333333334,0.0,0.0,0.25,0.0
736,Peru,Bagua,33.65942028985507,0.644927536231884,0.0,0.0,0.25,0.0
737,Peru,Barranca,44.625,0.6071428571428571,0.0,0.0,0.25,0.0
738,Peru,Bellavista,37.33898305084746,0.6101694915254238,0.0,0.0,0.25,0.0
739,Peru,Bongara,39.69230769230769,0.6153846153846154,0.0,0.0,0.25,0.0
740,Peru,CAJABAMBA,39.333333333333336,0.4166666666666667,0.0,0.0,0.25,0.0
741,Peru,CAJATAmbo,34.4,0.6,0.0,0.0,0.25,0.0
742,Peru,CANCHIS,36.77777777777778,0.7222222222222222,0.0,0.0,0.25,0.0
743,Peru,CANGALLO,48.833333333333336,0.6666666666666666,0.0,0.0,0.25,0.0
744,Peru,CARABAYA,54.5,0.75,0.0,0.0,0.25,0.0
745,Peru,CARLOS FERMIN FITZCARRALD,31.666666666666668,0.3333333333333333,0.0,0.0,0.25,0.0
746,Peru,CASTROVIRREYNA,29.434782608695652,0.5217391304347826,0.0,0.0,0.25,0.0
747,Peru,CAnaS,33.0,0.5,0.0,0.0,0.25,0.0
748,Peru,CELENDIN,38.27272727272727,0.5757575757575758,0.0,0.0,0.25,0.0
749,Peru,CHEPEN,44.137662337662334,0.5792207792207792,0.0,0.0,0.25,0.0
750,Peru,CHINCHEROS,37.2,0.6,0.0,0.0,0.25,0.0
751,Peru,CHOTA,41.42857142857143,0.32142857142857145,0.0,0.0,0.25,0.0
752,Peru,CHUCUITO,40.4375,0.5,0.0,0.0,0.25,0.0
753,Peru,CHUMBIVILCAS,32.13333333333333,0.7333333333333333,0.0,0.0,0.25,0.0
754,Peru,CHURCAMPA,27.88235294117647,0.47058823529411764,0.0,0.0,0.25,0.0
755,Peru,CONDESUYOS,53.0,1.0,0.0,0.0,0.25,0.0
756,Peru,CONDORCANQUI,26.0,1.0,0.0,0.0,0.25,0.0
757,Peru,CONTUMAZA,44.36363636363637,0.5454545454545454,0.0,0.0,0.25,0.0
758,Peru,CORONGO,43.5,0.5,0.0,0.0,0.25,0.0
759,Peru,COTABAMBAS,27.7,0.5,0.0,0.0,0.25,0.0
760,Peru,CUTERVO,37.25,0.75,0.0,0.0,0.25,0.0
761,Peru,Cajamarca,40.68627450980392,0.6617647058823529,0.0,0.0,0.25,0.0
762,Peru,Calca,33.666666666666664,0.75,0.0,0.0,0.25,0.0
763,Peru,Callao,44.63719562019938,0.6188919758130413,0.0,0.0,0.25,0.0
764,Peru,Camana,45.275862068965516,0.6206896551724138,0.0,0.0,0.25,0.0
765,Peru,Canete,41.44139194139194,0.6025641025641025,0.0,0.0,0.25,0.0
766,Peru,Canta,43.59090909090909,0.6590909090909091,0.0,0.0,0.25,0.0
767,Peru,Caraveli,37.111111111111114,0.5666666666666667,0.0,0.0,0.25,0.0
768,Peru,Carhuaz,38.72222222222222,0.6111111111111112,0.0,0.0,0.25,0.0
769,Peru,Casma,46.25806451612903,0.6989247311827957,0.0,0.0,0.25,0.0
770,Peru,Castilla,36.294117647058826,0.7647058823529411,0.0,0.0,0.25,0.0
771,Peru,Caylloma,43.17857142857143,0.5892857142857143,0.0,0.0,0.25,0.0
772,Peru,Chachapoyas,39.982608695652175,0.46956521739130436,0.0,0.0,0.25,0.0
773,Peru,Chanchamayo,43.307377049180324,0.5532786885245902,0.0,0.0,0.25,0.0
774,Peru,Chiclayo,45.12050406930953,0.5539511682856393,0.0,0.0,0.25,0.0
775,Peru,Chincha,45.218859138533176,0.6018626309662398,0.0,0.0,0.25,0.0
776,Peru,Chupaca,45.833333333333336,0.7254901960784313,0.0,0.0,0.25,0.0
777,Peru,Concepcion,42.43333333333333,0.7333333333333333,0.0,0.0,0.25,0.0
778,Peru,Contralmirante Villar,49.18,0.56,0.0,0.0,0.25,0.0
779,Peru,Coronel Portillo,41.94956593633733,0.5270773046713518,0.0,0.0,0.25,0.0
780,Peru,Cusco,39.093023255813954,0.5670840787119857,0.0,0.0,0.25,0.0
781,Peru,DOS DE MAYO,50.285714285714285,0.7142857142857143,0.0,0.0,0.25,0.0
782,Peru,Daniel Alcides Carrion,33.416666666666664,0.5833333333333334,0.0,0.0,0.25,0.0
783,Peru,Datem del Maranon,32.38461538461539,0.6076923076923076,0.0,0.0,0.25,0.0
784,Peru,EL COLLAO,41.733333333333334,0.3333333333333333,0.0,0.0,0.25,0.0
785,Peru,EL DORADO,26.96153846153846,0.6538461538461539,0.0,0.0,0.25,0.0
786,Peru,ESPINAR,36.689655172413794,0.7241379310344828,0.0,0.0,0.25,0.0
787,Peru,Ferrenafe,44.57255936675462,0.48548812664907653,0.0,0.0,0.25,0.0
788,Peru,GRAN CHIMU,29.0,1.0,0.0,0.0,0.25,0.0
789,Peru,GRAU,40.5,0.25,0.0,0.0,0.25,0.0
790,Peru,General Sanchez Cerro,30.4,0.4,0.0,0.0,0.25,0.0
791,Peru,HUACAYBAMBA,46.0,0.0,0.0,0.0,0.25,0.0
792,Peru,HUALLAGA,31.4,0.5333333333333333,0.0,0.0,0.25,0.0
793,Peru,HUAMALIES,37.9375,0.5625,0.0,0.0,0.25,0.0
794,Peru,HUANCA SANCOS,78.0,1.0,0.0,0.0,0.25,0.0
795,Peru,HUANCABAMBA,45.3,0.7,0.0,0.0,0.25,0.0
796,Peru,HUANCANE,48.46666666666667,0.6666666666666666,0.0,0.0,0.25,0.0
797,Peru,HUANTA,46.73809523809524,0.38095238095238093,0.0,0.0,0.25,0.0
798,Peru,HUAROCHIRI,40.18064516129032,0.6838709677419355,0.0,0.0,0.25,0.0
799,Peru,HUAYTARA,47.53846153846154,0.8461538461538461,0.0,0.0,0.25,0.0
800,Peru,Hualgayoc,35.02564102564103,0.5384615384615384,0.0,0.0,0.25,0.0
801,Peru,Huamanga,38.908433734939756,0.5228915662650603,0.0,0.0,0.25,0.0
802,Peru,Huancavelica,34.23741007194245,0.4676258992805755,0.0,0.0,0.25,0.0
803,Peru,Huancayo,40.56346749226006,0.6176470588235294,0.0,0.0,0.25,0.0
804,Peru,Huanuco,43.09116809116809,0.4700854700854701,0.0,0.0,0.25,0.0
805,Peru,Huaral,44.88154897494305,0.664009111617312,0.0,0.0,0.25,0.0
806,Peru,Huaraz,41.63122171945702,0.579185520361991,0.0,0.0,0.25,0.0
807,Peru,Huari,38.05882352941177,0.6470588235294118,0.0,0.0,0.25,0.0
808,Peru,Huarmey,43.775,0.675,0.0,0.0,0.25,0.0
809,Peru,Huaura,43.972527472527474,0.6465201465201466,0.0,0.0,0.25,0.0
810,Peru,Huaylas,37.94285714285714,0.5142857142857142,0.0,0.0,0.25,0.0
811,Peru,ILO,42.46666666666667,0.5333333333333333,0.0,0.0,0.25,0.0
812,Peru,ISLAY,48.21052631578947,0.5263157894736842,0.0,0.0,0.25,0.0
813,Peru,Ica,42.85871743486974,0.5270541082164328,0.0,0.0,0.25,0.0
814,Peru,JAUJA,44.08888888888889,0.5111111111111111,0.0,0.0,0.25,0.0
815,Peru,JORGE BASADRE,27.0,1.0,0.0,0.0,0.25,0.0
816,Peru,JULCAN,64.75,0.25,0.0,0.0,0.25,0.0
817,Peru,Jaen,37.409937888198755,0.5652173913043478,0.0,0.0,0.25,0.0
818,Peru,Junin,41.2967032967033,0.5054945054945055,0.0,0.0,0.25,0.0
819,Peru,LA MAR,42.607142857142854,0.5,0.0,0.0,0.25,0.0
820,Peru,LA UNION,52.25,0.75,0.0,0.0,0.25,0.0
821,Peru,LAMAS,32.291666666666664,0.6111111111111112,0.0,0.0,0.25,0.0
822,Peru,LAMPA,52.333333333333336,0.3333333333333333,0.0,0.0,0.25,0.0
823,Peru,LEONCIO PRADO,38.69642857142857,0.5714285714285714,0.0,0.0,0.25,0.0
824,Peru,LUCAnaS,44.74285714285714,0.45714285714285713,0.0,0.0,0.25,0.0
825,Peru,LUYA,34.94736842105263,0.47368421052631576,0.0,0.0,0.25,0.0
826,Peru,La Convencion,41.541666666666664,0.6388888888888888,0.0,0.0,0.25,0.0
827,Peru,Lambayeque,44.21423276501112,0.5478131949592291,0.0,0.0,0.25,0.0
828,Peru,Lima,44.30801531431394,0.5638713926968836,0.0,0.0,0.25,0.0
829,Peru,Loreto,37.77040816326531,0.5408163265306123,0.0,0.0,0.25,0.0
830,Peru,MANU,25.2,0.4,0.0,0.0,0.25,0.0
831,Peru,MARANON,34.0,0.5,0.0,0.0,0.25,0.0
832,Peru,MARISCAL LUZURIAGA,45.3,0.5,0.0,0.0,0.25,0.0
833,Peru,MARISCAL RAMON Castilla,40.017699115044245,0.5663716814159292,0.0,0.0,0.25,0.0
834,Peru,MELGAR,43.6,0.5,0.0,0.0,0.25,0.0
835,Peru,MOHO,22.0,0.0,0.0,0.0,0.25,0.0
836,Peru,Mariscal Caceres,37.11009174311926,0.3853211009174312,0.0,0.0,0.25,0.0
837,Peru,Mariscal Nieto,43.106951871657756,0.49732620320855614,0.0,0.0,0.25,0.0
838,Peru,Maynas,40.45088940448569,0.5680587780355761,0.0,0.0,0.25,0.0
839,Peru,Morropon,46.5962441314554,0.6244131455399061,0.0,0.0,0.25,0.0
840,Peru,Moyobamba,33.89029535864979,0.5232067510548524,0.0,0.0,0.25,0.0
841,Peru,NAZCA,37.99307958477509,0.5847750865051903,0.0,0.0,0.25,0.0
842,Peru,OCROS,38.5,1.0,0.0,0.0,0.25,0.0
843,Peru,OTUZCO,41.9,0.5,0.0,0.0,0.25,0.0
844,Peru,Oxapampa,41.541666666666664,0.5083333333333333,0.0,0.0,0.25,0.0
845,Peru,Oyon,32.333333333333336,0.5,0.0,0.0,0.25,0.0
846,Peru,PACHITEA,32.93333333333333,0.6,0.0,0.0,0.25,0.0
847,Peru,PADRE ABAD,43.470588235294116,0.6823529411764706,0.0,0.0,0.25,0.0
848,Peru,PALLASCA,34.0,0.0,0.0,0.0,0.25,0.0
849,Peru,PARURO,21.6875,0.625,0.0,0.0,0.25,0.0
850,Peru,PATAZ,36.81730769230769,0.75,0.0,0.0,0.25,0.0
851,Peru,PAUCARTAmbo,22.5,0.75,0.0,0.0,0.25,0.0
852,Peru,PICOTA,37.024096385542165,0.5662650602409639,0.0,0.0,0.25,0.0
853,Peru,PUERTO INCA,33.333333333333336,0.42857142857142855,0.0,0.0,0.25,0.0
854,Peru,PUTUMAYO,37.142857142857146,0.2857142857142857,0.0,0.0,0.25,0.0
855,Peru,Pacasmayo,43.76136363636363,0.625,0.0,0.0,0.25,0.0
856,Peru,Paita,47.55211267605634,0.5915492957746479,0.0,0.0,0.25,0.0
857,Peru,Palpa,36.370370370370374,0.4691358024691358,0.0,0.0,0.25,0.0
858,Peru,Parinacochas,41.73076923076923,0.5769230769230769,0.0,0.0,0.25,0.0
859,Peru,Pasco,39.45454545454545,0.5393939393939394,0.0,0.0,0.25,0.0
860,Peru,Pisco,40.943722943722946,0.6017316017316018,0.0,0.0,0.25,0.0
861,Peru,Piura,44.113110539845756,0.569225119353654,0.0,0.0,0.25,0.0
862,Peru,Pomabamba,36.0,0.5714285714285714,0.0,0.0,0.25,0.0
863,Peru,Puno,41.275510204081634,0.3979591836734694,0.0,0.0,0.25,0.0
864,Peru,QUISPIcaNCHI,38.5,0.8333333333333334,0.0,0.0,0.25,0.0
865,Peru,RECUAY,44.09090909090909,0.6363636363636364,0.0,0.0,0.25,0.0
866,Peru,REQUENA,48.857142857142854,0.7142857142857143,0.0,0.0,0.25,0.0
867,Peru,RODRIGUEZ DE MENDOZA,20.5,0.5,0.0,0.0,0.25,0.0
868,Peru,Rioja,31.842105263157894,0.4868421052631579,0.0,0.0,0.25,0.0
869,Peru,SAN ANTONIO DE PUTINA,26.0,0.0,0.0,0.0,0.25,0.0
870,Peru,SAN IGNACIO,39.4,0.8,0.0,0.0,0.25,0.0
871,Peru,SAN PABLO,31.0,1.0,0.0,0.0,0.25,0.0
872,Peru,SAN ROMAN,42.45882352941177,0.4235294117647059,0.0,0.0,0.25,0.0
873,Peru,SANCHEZ CARRION,34.15151515151515,0.7575757575757576,0.0,0.0,0.25,0.0
874,Peru,SANDIA,39.5,0.5,0.0,0.0,0.25,0.0
875,Peru,SATIPO,36.77647058823529,0.6470588235294118,0.0,0.0,0.25,0.0
876,Peru,SIHUAS,41.458333333333336,0.4583333333333333,0.0,0.0,0.25,0.0
877,Peru,SUCRE,39.0,1.0,0.0,0.0,0.25,0.0
878,Peru,San Marcos,38.0,1.0,0.0,0.0,0.25,0.0
879,Peru,San Martin,40.36,0.5525,0.0,0.0,0.25,0.0
880,Peru,San Miguel,42.833333333333336,0.5833333333333334,0.0,0.0,0.25,0.0
881,Peru,Santa,44.55957446808511,0.6212765957446809,0.0,0.0,0.25,0.0
882,Peru,Santa Cruz,40.01587301587302,0.5079365079365079,0.0,0.0,0.25,0.0
883,Peru,Santiago DE CHUCO,37.36363636363637,0.45454545454545453,0.0,0.0,0.25,0.0
884,Peru,Sechura,43.71666666666667,0.6583333333333333,0.0,0.0,0.25,0.0
885,Peru,Sullana,44.3988173455979,0.5512483574244416,0.0,0.0,0.25,0.0
886,Peru,TAHUAMANU,39.39473684210526,0.5263157894736842,0.0,0.0,0.25,0.0
887,Peru,TALARA,44.1037037037037,0.6666666666666666,0.0,0.0,0.25,0.0
888,Peru,TARATA,26.0,1.0,0.0,0.0,0.25,0.0
889,Peru,TARMA,42.48,0.67,0.0,0.0,0.25,0.0
890,Peru,TOCACHE,28.21917808219178,0.4794520547945205,0.0,0.0,0.25,0.0
891,Peru,Tacna,42.575250836120404,0.48494983277591974,0.0,0.0,0.25,0.0
892,Peru,Tambopata,40.76201923076923,0.5168269230769231,0.0,0.0,0.25,0.0
893,Peru,Tayacaja,29.68,0.52,0.0,0.0,0.25,0.0
894,Peru,Trujillo,44.15687053216839,0.6258935663224782,0.0,0.0,0.25,0.0
895,Peru,Tumbes,42.75083056478405,0.5033222591362126,0.0,0.0,0.25,0.0
896,Peru,UCAYALI,41.906976744186046,0.627906976744186,0.0,0.0,0.25,0.0
897,Peru,URUBAMBA,33.333333333333336,0.5555555555555556,0.0,0.0,0.25,0.0
898,Peru,UTCUBAMBA,41.561797752808985,0.6292134831460674,0.0,0.0,0.25,0.0
899,Peru,VICTOR FAJARDO,43.05,0.5,0.0,0.0,0.25,0.0
900,Peru,VILCAS HUAMAN,43.5,0.0,0.0,0.0,0.25,0.0
901,Peru,VIRU,36.11904761904762,0.6571428571428571,0.0,0.0,0.25,0.0
902,Peru,YAROWILCA,18.75,0.25,0.0,0.0,0.25,0.0
903,Peru,YAULI,44.9811320754717,0.5566037735849056,0.0,0.0,0.25,0.0
904,Peru,YAUYOS,40.26315789473684,0.631578947368421,0.0,0.0,0.25,0.0
905,Peru,YUNGAY,34.69230769230769,0.46153846153846156,0.0,0.0,0.25,0.0
906,Peru,YUNGUYO,53.714285714285715,0.42857142857142855,0.0,0.0,0.25,0.0
907,Peru,Zarumilla,46.00840336134454,0.5294117647058824,0.0,0.0,0.25,0.0
908,Philippines,Abra,48.25,0.75,0.1875,0.0,0.0625,0.0
909,Philippines,Agusan Del Norte,52.75,0.75,0.1875,0.0,0.0625,0.0
910,Philippines,Aklan,49.833333333333336,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0
